name,text
M31A05, ساندرا ساندرا تو داری منو دیوانه میکنی آقای حرف بزن
M31N01, بران که به شما مدیونه
M31N02, برای اینکه اگه تمام عمر به شما دو نفر خدمت بکنم باز نمیتونم دین خودم ادا کنم.
M31N03, قطعا تو می دونی که پدرت بی گناه جلوی رگبار مسلسل قرار گرفت.
M31N04, حاضرم این داستانو تمام و کمال چونکه رو خودم شاهدش بودم و چونکه رو که بعد از دیگران شنیدم برای تو بازگو کنم.
M31N05, بشه هستی که سکوت کنی و اینجا مقابل من بشینی.
M31N06, سال 1944 میلادی، نازی ها تمام خاک فرانسا را اشغال کرده بودن. دولت وقت با قوای نازی سازش داشت. اما وطن پرسای فرانساوی که نمیتونستن اشغال کشورشون را به وسیله قوای بیگان تعمل کنن، به دستایی کچیک پارتیزانی تقسیم شده بودن. و مرتب در کار دشمن اخلال و خرابکاری میکرده.
M31N07, من اون موقع 22 سال داشتم
M31N08, در این موقع به من دستور داده شد که به دهکده یکانتسی برم و به کمک وطن پرسان محلی پولی رو که وسیله ی همرونقل اسلحه و مهمات نازی ها بود ویران کنم.
M31N09, در اون موقع ما هر کدام اسم مستعاری داشتیم. برای این که حتی الامکان کمتر شناخته بشیم و الیوس نام مستعار من بود.
M31N10, در اونجا شبانه با چند نفر از مردهای جوون و سالم دهکده که قدرت کار داشتن ملاقات کردن.
M31N11, او می گفت ایرن صبح خیلی زود به دهکده رسید و برای اینکه تغییر لباس بده و مرد سوی زن قرار نگره به خونه اومد.
M31N12, گرچه او زندگی سابقش رو از نو شروع کرد ولی ما هیچ وقت رو تنها نمی گذاریم
M31N13, نظر او ای بود که سعادت در عشقه
M31S01, بله، سانرا، من تمام این جرایان را بعد از خاتمه ی جنگ شنیدم.
M31W01, باتریس اقدام به خودکشی کرده؟
M32A01, باید به عرض سرکار خانم برسونم که این درست نیست درست نیست که من پولم از کسی دیگهی بگیرم خدمت کسی دیگهی رو بکنم
M32F01, هر طور امر شماست خب
M32H01, تاروخ نکنید اقا ما از خانم دستور داریم نسبت به کسانی که به این خونه وارد میشن خوشرفتار و مهمان نواز بشیم
M32H02, ملوم میشه من برای شما هیچ خرجی ندارم
M32H03, حالا این شد یه حرکت عربابی
M32N01, شما خودتون شاهدید که من چقدر عوامر خانم رو اطاعت میکنم
M32N02, با کی کار دارید؟
M32N03, خب آقا پس معلوم میشه من و شما متقابلن به هم تعلق داریم
M32S01, من نمیدونم چرا خانم میخواد من رو مرخص کنه من مستحق این مجازات نبودم همیشه سعی کردم که خدماتم مورد پسند خانم باشه
M32S02, خانم برام مشکله که حرف بزنم این بدبختی نفذ منو پند آورده
M32S03, این خیانت رو مادمازل مارتون به من کرد ولی من نامه رو به دستون نمیددم
M32S04, او نام ایلانتی
M32S05, میدونید خانم آقای درانچ جلای شما زانو میزن و ازتون تغاظه داره اجازه بدید بیاد خدمتتون حساب اصناد و مدارک شماره که متعلق کرده به ارزتون برسند اون موندم در منتظر اجازه بایستده
M32W01, شما منو به اون می دید؟
M33A01, چه کسی حاضر این ضربه رو بزنه؟
M33A02, ما باید قبل از این که کارلوس به امپراتوری برسه کارشو بسازیم.
M33N01, چند نفر لازم برای اینکه او رو از وین ببریم؟
M34A01, مگه این شعور بختی تخصیر اونه؟
M34A02, نه حالا و نه هیچ وقت دیگه
M34A03, برای تنوا هم که شده یه لحظه جدی باش بین
M34A04, منو گون زدن
M34A05, درم با تحف میزنم
M34A06, نه احمق جان از خوشحالی
M34A07, شما منو خورد کردین
M34A08, باید دمان پیکیم
M34A09, چرا خبر از اون به من ندادن؟
M34H01, اون چاره یه جز قبول کردن تو نداره
M34H02, من عاشق این تابلو شده
M34H03, سریع لباس بپوش با همون کیف و کفش قشنگ روز تولده دید
M34H04, تو باید دوست دارید بین
M34H05, من که جایی از بدنم نشکسته
M34H06, من اینکی داره هر فرص جدید میسن
M34N01, کار من هرگز اجولانه نیست
M34N02, چرا با خوهرت به ورقه نمی رید؟
M34N03, کارتون چیه خانم تاونس هند؟
M34N04, زندگی و خصوصیت من برای هر کسی قابل قبول و تعمل نیست.
M34S01, تو میتونی همین دفتر برای خودت پرداریم
M34S02, من از اون مان زجره
M34S03, شما چیه ایم؟ شما چرا به توی باش داری؟
M34S04, تمام مقدسات قسم به من گفته بودن اومدی
M34S05, تمام این مدت رو مثل یه مرد سپری کردم مثل یه ماشین کار کردم
M35A01, بله، بیست سنه پردیم بودن،
M35N01, به هر حال تا جایی که من شنیدم نه نیاز مالی داره نه اقده روحی که بخواد ما رو جزب کنه
M35W01, همینه میشه؟
M36H01, من مری رو خیلی دوست دارم همه کار براش می کنم
M36N01, من پونزده سال پیش از شیکاگو به اینجا اومدم.
M36N02, یک این که از سرش روی روحیت می سنجی و دومی که از حالا بهش عادت می کنید
M36N03, تو یه خونرمندی چه با رنگ و قلم، چه با دوربین اکاسی،
M36S01, من دوازده سال دل باخته ی زنی بودم که از زمان آشنایمو بیمار بود.
M36S02, اشق هر دوی ما را به مرز بی غراری و جنون کشونده بود،
M36S03, حقات فراموش نشدن یا پرخاطره ای رو با هم گذرونده ایم
M36S04, چهار سال پیش بالاخره سراتان از بادرش رو وارد.
M36S05, مدرت
M36S06, میریدی رو صبح به بستان رفت
M36W01, خدای من یه ساعت اغربهی با زنجیر تلا
M37A01, دست از آزار من بردار. بگو اون کجا است.
M37N01, از لطف و معبادشون رو تشکر می کنم.
M37N02, با اون که من و تهده راشنایی قبلی نداشتیم ولی خیلی زود با هم سمیم می شدیم.
M37N03, وقتی عوپ ما آج گرفت ما فقط در فکر انجام معمولیت خودمون بودیم.
M37N04, به تودر گفتم که باید خودمون نجات بدیم.
M37N05, من باید به شهر خودم برگردم و در اونجا کاری دست بای کنم
M37N06, و امین اعتماد باعث شده بود کمی اصرارشو با اون درمیان بگذارید
M37N07, تو مطمئنی که او از بین رفته؟
M37N08, به خصوص که احساس میکنم وجود من خاطره تادر رو برای شما زنده میکنه
M37N09, کم تر کسی از این مرد چیزی می دونه
M37N10, هر دوی ما به تودو علاقه داریم.
M37N11, شاید شما اعتماد به نفس خودتون از دست دادین.
M37N12, اون زیاد توضیحی نداده ولی من همینقدر فهمیدم که اون رو بعد از یک حادثه هوایی در گوشه پیدا کردن.
M37N13, از تو که بگذاریم هیچ کس به اندازه من به اون نزدیک نبود
M37N14, مثل اینکه امروز خیلی نراتی اتفاقی افتاده
M37N15, شما دختر فهمیده آقلی هستیم
M37N16, میبخشید که بیجازی شماین کارکردن
M37N17, پس اجازه بده به همه اعلام کنیم که ما قصد داریم ازدواج کنیم
M37S01, من نمیخواد خودمون به شما تحمیل کنم
M37S02, بعضی وقتهایی اسمی کنم که من بعد از تودر در مورد شما مسئولیت دارم.
M37S03, من از همون روزها امیدوار بودم روز شما رو ببینم
M38A01, دنیایی که اشباه هولاک در اون وجود دارن، مارهای سیاه رنگ هستن در اونجا ولی شما تا چه وقت علاقه دارید به دنیای خیالی خودتون وفادار بمونید؟
M38A02, تو باید امور کارخونه رو مثل روزهای قبل داری کنی
M38F01, از خوشمانو که این توتر یه نفر نباشه
M38N01, دیشب او با یک شبه هولناک رو برو شد ولی امشب حادثه وحشتناکتری منتظروست
M38N02, مطمئنن اودیل با دیدن مار وحشت زده میشه
M38N03, من در این موقع از فرصت استفاده می کنم و مار رو بر می دارم از در دیگه خارج می شم
M38N04, من در کار خودم مهارت کافی دارم ولی چیزی که برای من اهمیت داره اینه که بیمار من در منطهای زعف باشه و در این حال با وحشت و استرابه تمام دست کمک به طرف من دراز کنه چون در این صورت میتونم به آسانی آب خوردن به روحو تسلط بده کنم
M38N05, باید طوری رفتار کنم که کاملا نصرات به من اعتماد پیدا کنه.
M38N06, او با همون مردی که این روزا در کارخانه استخدام شده سر یک میزی شسته بود
M38N07, من از حرف اونا اینطور فهمیدم که ماریان و اودیل حدس میزنن ممکنه مارتی همون تو ادار باشه
M38N08, اتفاقا اگر درست فکر بکنی تمام خصوصیات تهودر و مارتی یکیه
M38N09, همین امروز من چند نفر از دوستان موافق خوب خودم رو به خانه اون می فرستم
M38N10, باید مرتی ها چیزو تر سب نیست باشه
M38N11, و یک آدم عادی نیست
M38N12, این که مصر دمه
M38N13, برفرست یه نفرم در این میان قربانی باشی چه اهمیت داری؟
M39A01, این دروغه که آقای رمی ساخته تا اونا را واداره که با هم ازدواج بکنند
M39H01, اون تفلاک هم با شادی و خوشحالی از جامعه بی جست و لباسشون می پوشید و از دوی بعد از دور جلوی در کومیدی فرانسیز قدم می زد که ساعت هفت بشه و شما به اونجا بیایید نه سرما مانعی کارش می شد نه گرما
M39H02, او معتقده که در تمام دنیا یک نفر وجود نداره که شایسته یک چنین سعادتی باشه تنها آرزوش دیدار شماست
M39N01, من به احترام شما خواستم اون تابلو را از اتاق درانت بردارم
M39W01, مارتون چه حرفی میزنه خانم؟
M40A01, مرده باید برده بود
M40A02, من هم دارم خفه میشم بلن شو
M40A03, تازه از من میپرسه کی هستم و اینجا چی کار میکنم
M40A04, من میدونم اینجای درواز کن کویکلیک
M40A05, بلند شو اقلا چیزی بخور
M40N01, از اون دست آدم هایی هستم که درگاه رو خیلی دوست دارم
M40N02, دو سال در کشتی های تجارتی به عنوان ملوان کار کردم
M40N03, همه به علت یک نوخت بودن زندگی و نبودن حادثه دست از کار کشیدم
M40N04, پس از مدت کتایی دلم هوای تریا کرد
M40N05, تصمیم گرفتم که در یک کشتی سیده نهنگ مشغول کار بشم
M40N06, به ترافه نان تو چط برا افتادم؟
M40N07, چون اونجا اولین نقطه از امریکا است که در اون شروع به سیده نه شد
M40N08, وقتی به شهر نیوبتفورد دستیدم وضع جیبم بسیار خراب بود و پول چندانی نداشتم
M40N09, و لازم به تذکر است که برای پخش از رادیو ناچار تغییرات کوچکی در داستان داده شده است
M40N10, و ما به سلامت به نانتوکت رسیدیم.
M40N11, امیدواریم که داستان موبیدیک مقبول طب شما شنوندگان عزیز قرار بگیرد.
M40N12, گفتم که نامم اسمایل
M40N13, دو سال در کشتی های تجارتی کار کردم اما چون خسته شده بودم از اون شغل دست کشیدم و تصمیم گرفتم که در کشتی سیده نهنگ کار کنم.
M40N14, در سر راه به شهر نیو بیتفورد دسیدم و به مهمون خونه عرضون قیمتی رفتم تا اتاقی بگیرم.
M40N15, اما چون اتاق خالی نبود قرار شد با مرد پدپرستی که سیاد نهنگ بود هم اتاقشم.
M40N16, اما بعدن با اون دوست شدم و اون نصف اندوختشو به من داد.
M40N17, کشتی در وسط راه دوچار توفان شد و مردی به درگاه افتاد.
M40N18, اون مرد را نجات داد و بادبان کشتی را مرمت کرد
M40N19, چون کوی کویک روزه بود و فکر میکردم که روزش تا قروب آفتاب طول میکشه تصمیم گرفتم که تا قروب در شهر گردش کنم.
M40N20, وقت قروب به مهمون خونه برگشتم
M40N21, این مردان عجیب در یک کشتی جم شده بودند تا ماجرای عجیب تری بیافرینند
M40N22, با اون که نزدیک یک ماه بود که ما حرکت کرده بودیم هنوز ناخداهاب رو ندیده بودیم
M40N23, چون شب شده بود ما نتونستیم کشتی رو پیدا کنیم و ناچار بودیم هم با انواج درگی ها مبارزه کنیم و هم با قرد شدن قایق که سراخ شده بود
M40N24, چون وقت ما تاوم شده فرداد بقیه یه سرگذشت ما براتون خواهم گفت.
M40N25, به نانتوکت که محل کشتی های شکار نهنگ بود مسافرت کردم و در اونجا با مرد بودپرستی به نام کویکویک که مردی قویه کل و زورمند بود آشنا شدم
M40N26, هر دو در کشتی پکو اود که آزم سید بود استخدام شدیم.
M40N27, ناخدای این کشتی که آحاب نام داشت یک پای خودش رو در مبارزه با نهنگ سفیدی که بهش موبیدیک می گفتن از دست داده بود.
M40N28, و اتها فهمیدیم که آهاب میخواد هر طور شده نهنگ سفید رو پیدا کنه و بگوشه
M40N29, و به ملوانان گفته بود که هر کس برای اولین بار مویدیک رو به اون نشون بده یک سکه تلای بزرگ مجرگانی می کرد
M40N30, پس از مدت ها مسافرت بلخره برای اولین بار به یک کل نهنگ برخورد کردیم و قایق ما یکی از اونها رو تعقیب و زخمی کرد اما نهنگ قایق ما رو سرنگون کرد و ناپدید شد
M40N31, آیا موبیدیک باز حوادث تازهی به فرود میاره یا نه؟
M40N32, اما آیا آها به مقصودش که گرفتن مبیدی که باشه میرسه؟
M40N33, تو با این کارت خودتو به زحمت انداختی.
M40N34, تا حالا سوی حازمه گرفتی؟
M40N35, و از نجار کشتی که در زمن آهنگری هم می کرد درخواست کرد که پای مصنوعی جدیدی از استخان نهنگ براش بسازه
M40N36, و هر کشتی که می رسیدیم آهاب از اونا در باره یه موبیدیک می پرسید و چون اطلاعی نداشتن سریعا رد می شدیم.
M40N37, ملاها نقیده داشتن که این فواره متعلق به موبیدیکه
M40N38, پس از اون چندین روز متوالی در دریاها حرکت می کردیم
M40N39, برای شما گفتم که چون به درگانواردی علاقه داشتم مدتی در کشتی های تجارتی کار کردم تا این که مایل شدم در کشتی های سیدنهنگ یا وال مشغول به کار بشم
M40N40, بنابراین به نیو بیت فورد دفتم و در مهم خونه ارزونی با یک وحشی آدمخار و نیز اندازی زبردست که کوی کو اک نام داشت هم اتاقی و به زودی با اون دوست سمیمی شد.
M40N41, اون برای ابراز دوستی و سمیمیت نصف پولاشو به من داد. اباهم به نانتوکت که مرکز سیدن هنگ بود دفتیم.
M40N42, در اونجا در کشتی پکعود استخدام شدیم اما ناخدای کشتی رو که آحاب نام داشت و یک پاشو در سیده نهنگ از دست داده بود ندیدیم
M40N43, پس از بستن قرار داد بیرمرده جند پوشی از ما خواست که با کشتی پکووت سفر نکنیم
M40N44, اون چون حرفای بی سر و تهی می زد خیال کردیم که دیوان است اما همین سخنان منو به شک و تردید انداخت و به این فکر افتادم که با کشتی مذکور سفر نکنم
M40N45, اما خیلی زود این فکر فراموش شد و ما وسایل سفر رو آماده کردیم.
M40N46, معاون دوم کشتی استاب بود که نه ترسو بود و نه شیر دل.
M40N47, خطر رو همچنان که بود با بی اعتناعی استقبال می کند و مردی مذهبی می نمود.
M40N48, و ماونه ثومه کشتی فلاسک بود که کوتاه و تنومند و جوان سرخ چهری بود.
M40N49, ایز انداز قایق سوام که فرماندهی اون به احتیاء معاون سوام بود مردی به نام اددگو بود که یک مرد قول پی کر سیاه بوز بود
M40N50, نیزنداز معاون اول کویکایک بود و نیزنداز غایق معاون دوفم تاشتگو چه مرد سخ پوست و بسیار درشندان بود.
M40N51, داستانی که با نام موبیدیک یا نهنگ سفید تقدیم شما می شود از آثار با عرضش و بزرگ هرمان ملویل نویسنده بزرگ امریکایی است که در سال 1819 متولد شد و در 1891 میلادی در 72 سالگی به درود حیات گفت.
M40N52, هرمان نلویل این داستان را ده سی و دومی سال زندگیش نوشته است.
M40N53, و اهمیت این کتاب برای این است که نویسنده توانسته است به خوبی از احتیه تشریح احساسات و عواطف انسانی برایت.
M40N54, این نویسنده آثار پرعرضش دیگری نیز به وجود آورده است که اهمیت جهانی دارد.
M40S01, ناخداهاب ساعتها در روی هر شه کشتی می استاد و به دریا نگاه می کرد
M40S02, بنابراین دنبال یک جای عرضون میگشتم تا شبیه رو در اون جا بگذارم
M40S03, تا فردا که بقیه سرگذشت خودم رو برای شما خواهم گفت شما رو به خدا می سپرم.
M41A01, محلوم نیست چه برای داره سر موفقهت یاسی من میاد اون وقت تو از ترس میزه داری به من حشدارم میدی
M41A02, یعنی شیر
M41A03, یاسی تو یه بار به خاطر این که من روی جلد مجلد شماره تلفون نوشتم نزدیک بود از من طلاق بگیری همین مجلد خط قرمز تو بود
M41A04, یاسی خواهش میکنم در مورد خود درست صحبت کنم
M41A05, اصلا بنده و موفقیت مثل دو خط موازی میمونیم که به هم نمیرسیم
M41A06, من که میخواستم تو این شکلی بشی؟
M41H01, همکار محترم اگه تبداری شماره دکتر همون بیاد بدم آقا اینم حرف تو میزنی
M41H02, ببین این یاسی چطوری به شما بفهمونه که یه زن موفقه کجای دنیا دیدی یه زن موفق در اوج موفقیت کنار بگشاخه
M41H03, تو ببین آخه چرا دروغ میگی؟ که یه روده یه راستو شیکمتو پیدا میشه؟ دیگه که ای پس؟ یاسی که دیروز اومد رادیو؟
M41H04, یا سی، یه روز منو آفیش کن بیام سرزبت
M41H05, تو رادیو
M41H06, دنیا هم به هشر شناس ردیاش داره هم به نویسنده برای همه جاها
M41H07, منم هم یه هم تصمیم گردم کپیتان کشتی بشم باشه باشه بشه نویسنده بشه
M41N01, نفهمی دارم
M41N02, خب باشه باشه چی بهش بگم الان
M41W01, نایمان
M41W02, وشدار؟
M41W03, رو یاسی تو چرا این ریختی شدی؟
M41W04, دستمه پس توچی؟
M41W05, این همون مجله نیست که روزی سی بار از اول تا آخرشون می جاییدی؟
M41W06, ایچی
M42A01, مردی که احمق بیشور
M42A02, با اون کسی هستم که اجازه خروج به اون پسر داده
M42A03, اونو به زور بارد
M42A04, میتونی بری بیشورای اولاق
M42A05, کی دلش اومده آزارش بده؟
M42A06, من حسر شینا ندارم
M42A07, دست از آزار من بردار بگو اون کجا است
M42A08, پس من همینجا منتظرش میمونم
M42A09, ممکن نیست اون برای کسی دستور ببره زیر بار حرف هیچ کسی نمیره
M42A10, سرمانس کنم تهفراف
M42A11, اگه دروغ میگفتم از کجا این باغ و دیوارا و راه های ورودی به ساختمان یه آدم ها رو میشناختم
M42A12, اما یه نمیبینین تفرات نمیتونه سر پشت بایسه
M42A13, اگه مقصودتون از شلازهان لذت بردنه به جای اون به من بزنید
M42N01, آیا منطقی ترون نیست که سب کنیم تا من تکلیف حقیق خودم رو در اینجا روشن کنم؟
M43A01, ازت پرسیدم تو پیش رفیق سرگارت چی کردشتی؟
M43A02, اسم اون چی بود؟
M43A03, کجا این تفاقفتت؟
M43A04, تاتاره دیگه این وسط چی کاره است؟
M43A05, پسر خاخم کجا رفت؟
M43A06, تو دیروز پیش معاون وزارت خونه بودی؟
M43A07, من دویز صفه دیگم خوندم
M43A08, همه شو تو نوشی ولی هنوز نفهمیدم چی بهت سر دارماری اومده
M43A09, باید بفهمی که برای ما در مرحله اول دارواری مهمه و بعدش ویکسانترا بدبقیه
M43A10, رفیق ماون آشق عدویاته طریق همین ایشون به سرنوشت و آنه احلاق نشون میدن
M43A11, اما منظور ما دارواریه
M43A12, زبان ابریب چه دردش میخورد
M43A13, گفتم او آن رو ول کن
M43A14, خیال میکنی با این هاشی رفتن همیتونی سر ما رو شیره بمالی و گسر در بری؟
M43A15, یه بار بهت گفتم که حرفت رو فقط به دارواری محدود کن
M43A16, منفور من نه دبستانه و نه دوستیشون با اوانا و زامفیرا و بقیه
M43A17, نگه کار؟ پر از مزخرفاته
M43A18, از که ای رفیق برزارو میشنسی؟
M43H01, بیچهت از دستش عصبانی هستی
M43H02, تو این ماجرا اون بی تقصیره برزه
M43H03, زن عجیبی بوده برس چون قدش دو متر و چهل و دو سانت بوده و با یه مرد اهل استانی ازدواج کرده
M43N01, بعدش بازداشتش میکنیم
M43N02, آقای مدیر رو راه نمایی کنی نهار خوری
M43N03, حرفای فریما درست بود.
M43N04, یوز پسر خخام تو آب افتاد و دیگه هم بیرون نیومد
M43N05, اما و فیلنگ مطلب و سینما روشنه
M43N06, با سیام بروز کافیه
M43W01, چه اتفاقی افتد؟ چرا فکر میکنی به صورت یک راز باقی میمونه؟
M43W02, تو سرده؟
M43W03, زیرا آپ؟
M43W04, پولیس؟
M43W05, خونه
M43W06, راستی، تو اوهنه رو میشنستی؟
M43W07, دارواری چی میخواست خلبان بشه
M43W08, به نظرم یکم مشکوک بود.
M44A01, ساکت باش
M44F01, قربان من فکر می کنم راستش قربان من جرعت نمی کنم یعنی نمی تونم اونو ابراهات کنم
M44H01, راستی من چقدر از این بازی ها خوشم میاد بازم بگو تعریف کن
M44H02, دابه سونا توی نهرها یا توی رودخونه تایمز آبتنی میکنیم
M44H03, توی آب هزار جور بازی میکنیم هر کدوم سعی میکنیم سره و یکی رو زیراب نگرداریم همه شنو میکنیم و زیرابی و شیرجه میریم
M44H04, روزا تو چیپسایت میزنیم و میخونیم بعد میون شنا بازی میکنیم و همدیگر رو تو خواه و کماسه میغلتونیم گربان گاهی وقتا همدیگر رو زیر شن خوش میکنیم
M44H05, اگه بدونیم چه گل خوبیه اینقدر چسبنده و خوبه که ما روی گل ها میفتیم و قلب میزنیم
M44H06, خداوند به شما سزای خیلی بده آقایون نگه بانو شنیدین؟ اهل و حضران از قطر من صرف نظر کرد
M44H07, قربان اجازه مرخصی میفرمید
M44H08, شما چرا خوبین؟
M44H09, قربان خوهره من کنیز خدمت کار ندارم
M44N01, حق اینه که من هرگز سختی ها و ناموردی های زندگی خودم را فراموش نکنم
M44N02, ولی به هر حال این زده بجنس باید تنبیه بشه
M44N03, من نقشه کشیدم که تصور میکنم به حال هر دو نفرمون مفید باشه
M44N04, راسی، پدرت، پدرت چطور؟ اون با تو خوبه؟
M44N05, ممکنه از شما بپرسن تاج گذاری کهی برگذار میشه؟
M44N06, خوهرات چند ساله هستن؟
M44N07, منم یه خوهر دارم که اسمش لیدی الیزابیته چارده سلشه یک دختر اموه هم دارم که همسین خودمه اسمش لیدی جنگریه اون هم قشنگه هم خوش رو و هم خوشقلب و مهربون
M44N08, یه خوهر دیگم دارم که اسمش لیدی میریه ولی اون به نظر من قیافه شما محسونی داره
M44N09, ببین من قصد مسخری کردن تو رو ندارم سعی کن آقاتت هم ترخ نشید
M44N10, من میخوام دستور بدم کنیز و خدمتکار و پیراهن و خلاصه هرچی که خوهرات لازم دارن در اختیارشون بذارن
M44N11, خزاندار من ترتیب این کار رو میده
M44N12, اولین که لازم نیست از من تشکر کنیم چون احتیاجی به تشکر نیست
M44N13, با نزاکت و عدب خاصی که خوش آینده همه از حرف می زنیم
M44N14, زبان لاتین هم می‌دونی؟
M44N15, این کار اولش کمی مشکله ولی بعد آسان بشه.
M44N16, البته یاد گرفتن این دو زبان و کلیه زبانهای دیگه دنیا در نظر خوهرم الیزابیت و دختر اموم لیدی جنگری به آسانی علف باست.
M44N17, ولی این موضوع را فعلا فراموش کنید.
M44N18, این شباهت به حدیه که اگر هر دو لخت باشیم هیچ کس نمیتونه تشخیص بده کدامی که از ما ولی عهد انگلستانه
M44N19, پسر شما صحیح و سالمه عقلشم از دست نداده اگه منو به غص برگردونین پدرم فورا تو همه به شما پس میده
M44N20, حتی تاج و تخت من رو هم از خطر نجات دارید
M44N21, دلم میخواست شما رو بهتر بشنسم. شما مرد شجاع و پهلوانی هستید.
M44N22, بی جهت به شما این همه ظلم و بی ادالتی شده
M44N23, کشیش آندریو از روی کتابهای خودش خوندارو نوشتر رو به من یاد داده
M44N24, فقط چند کلمه غربان؟
M44N25, یاد داشتی به سه زبانی لاتین یونانی و انگلیسی می نویسم و شما فردا صبح اونو به لندن ببرید و به دست دایی من لورد هیرتفورد برسنید اون فران خط منو می شناسید
M44S01, خانم جون مرز رضای خدا به من رحم کنید من همون تومکانتی بینوای کوچه و فلکورت هستم
M44S02, خواه که آلم برون سرد کنن تو میکندی
M44S03, قربان من یکی از بی نوا ترین و بدشانسترین رایه شما هستم قربان من من نمیخوام تو این سن و سال بمیرم
M44S04, خدایا خداونده یعنی من باید تا عبد تو این قفص تلایی حسیر باشم؟
M44S05, من لیاغت این همه لطف و احسان شما رو ندارم
M44W01, چه کسی اون رار لرده ها می کرده؟
M44W02, شما پادشاه هستی؟
M44W03, خدای من
M45A01, چطور پدر اوان نا اجازه می داد که یه دختر چارده ساله تک و تنها با چند تا پسر برکو؟
M45N01, هرچی راجع به اون نمیدونی بگو
M45N02, چطور شناختیش؟
M45N03, پس پدر و مادرش آدم های ساده ای بودن.
M45N04, خب دیگه چی کار میکرد؟
M45N05, تو اونو از نزدیک دیده بودی؟
M45W01, دومت؟
M46A01, چی میگی جنرال؟ ما انقلاب کردیم که مردممون کشته نشن
M46A02, اون وقت با دستای خودمون یه انقلابی بزرگو بکشین
M46A03, آجودان مخصوص و صداکان جنرال
M46A04, کسی که خود من با خوشقلبی تموم بهش درجی جنرالی دادم حالا خودم رو زندانی کرده
M46A05, برو بهش بگو من حتما باید ببینمش
M46A06, این موضوع ساده اینه ایست؟
M46N01, من غیر از این ساعت تلا چیز دیگه ای همراه ندارم. به عنوان حدیه از یک پرزند بپذیر.
M46N02, بدینه با عنوان یه جنرال، با عنوان یکی از مردم. اون مثل مردم توقع داره به زودی همه چی درست بشه.
M46N03, امیلیانو می فهمم. با اونا بگو مطمئن باشن زمیناشونو پس می گیرم.
M46N04, البته که کار ساده نیست
M46N05, اونا باید طبق قانون پستاده بشن باید مراقب باشیم بی ادالتی نشه
M46N06, اینجا زمین های بسیار حاصل خیزی داره آب هم که زیاد داره به من خبر دادن که یه خونه چوبی عالی هم اونجا هست
M46N07, اینجا متعلق به شماست و هیچ کسان به شایستگی شما نیست
M46N08, طبق یک سنت قدیمی که در کشور ما مرسوم بوده، همیشه بعد از جنگهایی که به پیروزی ختمی شده، به جنرالها پاداشهای مناسبی می دادن.
M46N09, اون با هرچی که با عقیدش مخالف باشه ناسازگاره
M46N10, به نظر میرسه مسیر سفر تا پای تخت خستت کرده
M46W01, ساعت همون؟
M47A01, شما چرا وقتی آقای سریع ناپتی چد با کازن تماس نگرفتین و این جریانه بهش نگفتین؟
M47A02, ما در اینجا به افرادی که مسئول اعمال خودشون نباشن احتیاجی نداریم حالا در هر شرایطی که میخوان باشن
M47A03, اشخاصی رو که وقتی در نتیه اهمال یا اشتباه خودشون گرفتاری هایی براشون پیش میاد میفرستن دنبال سرکتبانوی ما و موضع میکارهای اون میشن نمیخواییم
M47A04, من قبلنم بهتون گفته بودم. شما نباید احساسات شخصی رو در انجام وضایفتون دخالت بدین.
M47A05, خود شما مسلمان می فهمین به کسی که شغل مهمی تو این هوتل داره نمی شه اجازه دادرفتاری بکنی که سریا کرده
M47A06, خواسته با شما ازدواج کنه شما هم پیشناد شورت کارین کاملا هم حق داشتین
M47A07, بیرخود بر می گرده
M47A08, خانای پاولر، در مورد بعضی از مقررات نمیشه استثناء قایل شد.
M47A09, ولی شما این هوتل عداره نمی کنید، درسته؟
M47A10, جه هرفی ندارم
M47A11, پرونده آقای سریاد بسته شد خانای پاولر خداحافظ
M47A12, شما امور اداری هتل را در وضع نامطلوبی قرار دادین
M47A13, بله با شما هم من تمام امروز صبح روی مذاکراتی که با شما داشتم فکر کردم هنوزم معتقدم به مجردی که کاغذ سریاب به دست شما رسید باید بکازه نتلا می دیدیم
M47A14, من مطمئنم خودشوها موافقین که عرفامونو بدون پرد پوشی بزنیم
M47A15, شما نامزده سریان نبودین و به غور خویتون احساسی هم به اون ندارید. بنابراین لزومی نداشت به دیدنش برید.
M47A16, شما نباید اینطور ناگهانی از کارتون کنار گیری کنین فقط برای این که من این احتاله اونطور که شما میخواه نداره نمی کنم
M47A17, شما از او خواستین آشقتون بشه؟
M47A18, موضوعی دیگه اینکه شنیدم باتریس استفاده ده.
M47A19, شما نتونستین با خانوم پرنتیس و خانوم بلیز کنار بیاین.
M47A20, می دونین، خانم پالر، کار شما یک کمی سیاست و کمی هم بصیرت می خواد.
M47H01, خب، اگه بگم میخوام با شما ازدواج کنم چی؟
M47N01, چون من مسئول آوردن شما به اینجا هستم فکر می کنم جای موفق بشین
M47N02, فکر می کنم بیشتر از شما به درد من بخوره
M47N03, امیدوارم در کارتون محفظ باشین.
M47N04, راجب کار کردن در خود اوتل فکر کردین؟
M47N05, شما می دونین زنها را چطور می شه شنخت؟
M47N06, من همیشه خانم پاوله رو یه دختر معمولی می دونستم ولی این دختر کار رخشوی خانه رو فلچ کرد
M47N07, دارم کار می کنم
M47N08, این یک مسایبه غیر رسمیه
M47N09, البته وظیفه اقای کازن بوده ولی من فکر کردم شاید بهتر باشه قبل از مساحبه رسمی مطمئن بشم که این کار مناسب شما هست یا نه
