name,english
M27N43,"Let me see, madam, are you French?"
M27N44,It seems based on your card that they entered about a month ago.
M27N45,I came on behalf of the police. I want to go to apartment number forty-seven.
M27N46,"Helping a friend is, of course, a good deed, but only if one doesn't pay too high a price for it."
M27N47,"Those two who came here with Bobby Larner, one of them is named Charlie, and the second one is Tony Sisro."
M27N48,"Charlie and Sistero had been hiding here for at least two days, maybe three."
M27N49,I'm trying to pull your leg out.
M27N50,"Take care of yourself. If you find out anything, don't take action, and don't go anywhere."
M27N51,"Also, secretly, he didn't tell you that he plans to get rid of those two as soon as possible."
M27N52,"Except for those two people who slept here, he/she hasn't introduced anyone else or any of his/her friends to you."
M27N53,Did they bet a lot on the horses?
M27N54,"Well, has it ever happened that when he leaves the city for a competition, he stays out overnight and doesn't come back?"
M27N55,Not one of those who are invited to embassy banquets.
M27N56,A fraudster and scammer named Bill Larner
M27N57,"Let's assume this person, along with two of his compatriots who have recently entered Pariz, wants to find a place to hide."
M27N58,The woman who had them with her until this morning told me that Larner has a lot of close friends among the riders and trainers.
M27N59,He might have implored one of his compatriots today with the haste he had.
M27N60,"Well, this person should be someone who resides in a completely safe and secure place."
M27W01,What? Did I not go?
M27W02,"Sorry, you seem constantly worried?"
M27W03,Were they the same two people as before?
M27W04,Do you start working every night at nine?
M28A01,"He doesn't realize that at the same moment he places one hand in yours, his other hand is in Azrael's hand."
M28A02,"The ruler, the ruler, everything is by the ruler's command."
M28A03,My father was executed by the order of the former commanders.
M28A04,"And my beloved, by her son's decree, must marry a ninety-year-old man."
M28A05,"My grudge against this family must always be renewed, always, always; I must always have a reason for revenge."
M28A06,"Carlos, this ruler of Spain, is this the eternal bond that exists between my family and yours?"
M28A07,Their sons are alive and must see this vendetta through to the end.
M28A08,It is because of you that the command for this sorrowful marriage of ours does not go away.
M28A09,"I was searching for you, and you came across my path on your own."
M28A10,"Instead of youth, he pours so much gold at your feet, brings you so many jewels, that your forehead shines among kings."
M28A11,Thousands of girls and women wish to become co-wives because of status and position.
M28A12,Do you mean those who each have a reason or justification for seeking revenge? Do you want to rule at the hands of rebels?
M28A13,Men who are just waiting for the day I sound my trumpet?
M28A14,You have to sleep among this desert grass.
M28A15,This is humanity.
M28A16,"When I am by your side, just ask me for help."
M28A17,"This is not a place for jokes, sir."
M28A18,I asked you who we are and what we were doing here?
M28A19,"In that case, I will proudly escort you out through the door I enter myself."
M28A20,"In the end, I will take revenge on you for this stubbornness."
M28A21,Your guest is a rebel.
M28A22,Didn't you think that abducting a girl by the great ruler of Spain is such a vile and reprehensible act?
M28A23,Do you know who I am?
M28A24,"I hate you, I am your enemy."
M28A25,"And for all these reasons, I don't know hatred toward you with all my soul."
M28A26,"And if I press my hand, I will strangle the empire's future at its inception."
M28A27,"""Here I am, I am a man who has a thousand gold coins as a bounty on his head."""
M28A28,"My name is Haraneh, a memory, a condemned."
M28A29,"""This head of the cheetah has a thousand tremors."""
M28A30,Grab me. Tie my hands. Tie my feet. I forgive myself to you.
M28A31,"The riders, each of whom is equal to four of your riders?"
M28A32,"If among these people, only one person is found who wants this money, then why not?"
M28A33,"I told you that I am Ernani, condemned and fated."
M28A34,Why does no one come to surrender me?
M28A35,Isn't all this betrayal shameful?
M28A36,"I am a dragon duke. If your gates are too short for my head, make them taller."
M28A37,"""Punish me for my betrayal."""
M28A38,The ruler Ashgh Du Nasrah
M28A39,I am your arm.
M28A40,"Duke, don't insist."
M28A41,Issue the order for all of us to die.
M28A42,I have decided to destroy you in revenge for my father's blood.
M28A43,And they took the position and rank of dukedom from our family.
M28A44,"But I can't surrender to a group of strangers. They told me that if I don't leave here by tomorrow, they'll destroy me, but I don't want to leave here and let a group of corrupt individuals achieve their desires."
M28A45,No internet.
M28A46,Are you spending the last days of your life moaning?
M28A47,Who has decreed marriage?
M28H01,"My God, I am so happy; my daughter and I should be proud."
M28H02,"However, I think the outcome of your plan will be that tomorrow I will be thrown out of here with shame and humiliation."
M28H03,"So far, it has rarely happened that I haven't seen you for a day."
M28N01,Why don't you tell me the truth?
M28N02,He possesses all the qualities and conditions of a great and admirable emperor.
M28N03,"This is you, Sabaneh. I do not separate it from myself."
M28N04,He/She must always be with me.
M28N05,"Where is the old duke, your future husband and Amy's former husband?"
M28N06,One must think fully about this.
M28N07,The sales of the trading house increased significantly.
M28N08,Luke is very busy today.
M28N09,Who is this person?
M28N10,"""I can't be together with them in the galaxy."""
M28N11,"I do not draw my sword against you, my dear."
M28N12,"Therefore, my life belongs to you."
M28N13,"With a dagger, with a sword, with whatever you want, kill me."
M28N14,No one is responsible for their father's sin.
M28N15,We had gathered here to take revenge.
M28N16,And please Medmazel Martan
M28N17,You'd better get to your work.
M28N18,He promised to inform me of the result of his conversation with Idrisu.
M28N19,I think I can never get rid of the chains of traditions.
M28N20,What is your order?
M28N21,It's not good to invite the drummer to come out with me at this time of night.
M28N22,It doesn't appear to form a coherent sentence in Persian. Could you please clarify or check for any errors in the text?
M28N23,Just as suddenly as I am still.
M28N24,"During this time, I have shown that I am a trustworthy person."
M28N25,"I’m saying, how about we eat out? Do you agree?"
M28S01,"When I was a child, I swore to take revenge on his son for my father."
M28S02,"And then, as a child, I would run barefoot in the forests."
M28S03,The Lord who created me bestowed upon me the happiness of dying beside the beloved.
M28S04,"My Lord, I cannot bear to see the suffering of my beloved."
M28S05,I am your prisoner and ready for death.
M28S06,"I am destroyed, I am destroyed."
M28S07,"If I see them every moment and for my whole life, it still won't be enough for me."
M28S08,This is enough for me to see the cat is there.
M28S09,"Throughout the rest of my life, which I will spend away from you, I only have this one day that is dear to me and that I can benefit from."
M28S10,You must suffer for a lifetime.
M28S11,"I lost everything. I had an image, and now I don't have that either."
M28S12,I'm leaving to be away from you forever.
M28S13,"I will never forget those days. After losing my father, mother, and child, my brother became my caretaker. He worked tirelessly day and night so that I could study and to provide for my education and living expenses. In the end, I never found out who killed him."
M28S14,"For me, there is a more important issue, and that is your presence."
M28S15,"From the very first time I saw you, I felt a new emotion within me, and in the subsequent times, I realized that I was growing more fond of you."
M28S16,"Yes, on the night of her 18th birthday, Natalie talked to me about this love."
M28S17,"I act according to Natalie's wishes, although I must say that I love another girl."
M28S18,Roberti told me that the doctors unanimously diagnosed that Natari has only a few months to live.
M28S19,I had known Netaleh for years. I always treated her like a younger and immature sister. But she had strong feelings for me.
M28S20,"No, it won't. If misfortune befalls me and I get dismissed from you, I won't serve anyone else."
M28S21,"Maybe you're right, brother. Pari Zadeh is a dream for me."
M28S22,Why has fate set so much distance between you and me?
M28S23,I came by the Tiari route.
M28S24,What's the benefit of constantly dwelling on the past?
M28W01,And what if she doesn't find happiness in life with this man? Won't you blame yourself for subjecting her to this fate for a small amount of money?
M28W02,What happened?
M28W03,Why though?
M28W04,Why are you asking me these things?
M29A01,Answer.
M29A02,What are you doing in my domain at this time of night?
M29A03,You must have come to laugh at my old age.
M29A04,From whom?
M29A05,"You both have swords, are knights, wear feathers in your hats, but sneak into my fiancée's house at night."
M29A06,"In my house, there is only one hidden treasure, and that is the honor of the girl who lives under my guardianship."
M29A07,"The honor of a noble and respectable family, and manipulating it, will cost you dearly."
M29A08,"Your Excellency, my head is still worth more than the head of one person."
M29A09,I love your government.
M29A10,Open the door in front of the great ruler.
M29A11,Hehernani is someone who rose up against the rule of the governor of all Spain.
M29A12,Only they know the intention behind their actions.
M29A13,Be quiet.
M29A14,"If they want to endanger your life, I won't let them live for a moment."
M29A15,"Even if you are Arneni or a hundred times worse, and if an empire is offered as a prize for your head instead of gold, you are my guest."
M29A16,Is this the reward for my hospitality?
M29A17,Not a hair of you should be diminished.
M29A18,"In two hours, you will become my wife."
M29A19,"Will you give yourself to me then, like you do today?"
M29N01,I'll leave the choice of vehicle up to you.
M29N02,"My dear guest, may you be joyful."
M29N03,Certainly comes from Armilas.
M29N04,I am Doct and Selva.
M29N05,You want to be happy tonight.
M29S01,"Futile passion, incurable pain, miserable old man, alone at the feast, suffer, but do not scream."
M29S02,I am guilty.
M30A01,Why did you make it difficult for him?
M30A02,We must take him from Wing.
M30A03,"Peydar is German, and his mother is Spanish."
M30A04,"In fact, Charles is neither German nor Spanish."
M30A05,Skill is impossible.
M30A06,"The old man's hand is trembling, and he might not be able to land a decisive blow."
M30A07,Let's crush and trample it in one go.
M30N01,Why did you let him/her escape?
M30N02,"Since I, too, must accompany the emperor to Germany, I say goodbye."
M30N03,"What was its name, really, from Data?"
M30N04,"If necessary, we will kill him."
M30N05,It's close to midnight.
M30N06,"If Francis I is elected to the German Empire, one cannon shot will be fired in all the cities. If two Saxons are elected, two shots will be fired, and if His Majesty is chosen for the position, three cannon shots will be fired."
M30N07,They can't guess that right now an armed soldier unit has occupied all the basements here.
M30N08,I also wish happiness for you and your loyal spouse.
M30W01,"Maybe he was the leader of the group, maybe he was the deputy."
M31A01,Get these foolish thoughts out of your mind.
M31A02,You are very fortunate to be loved by a young person who is much more passionate and understanding than yourself.
M31A03,I can't tolerate such a look. It's ridiculous. It's horrifying.
M31A04,"But I, on the contrary, have orders to destroy the bridge and I will obey these orders, even if it requires me to kill a hundred or a thousand people."
M31A05,"Sandra, Sandra, you're driving me crazy. Mr. Speak up."
M31N01,He owes you.
M31N02,"Because even if I serve you both for a lifetime, I still cannot repay my debt."
M31N03,"Certainly, you know that your father was innocently faced with the hail of machine-gun fire."
M31N04,I am ready to recount this story completely and thoroughly because I witnessed it myself and because I heard it from others afterward.
M31N05,Be someone who stays silent and sits here in front of me.
M31N06,"In 1944, the Nazis had occupied the entire territory of France. The government of the time had collaborated with Nazi forces. However, French patriots who could not tolerate the occupation of their country by foreign forces had divided into small partisan groups. They constantly disrupted and sabotaged the enemy's activities."
M31N07,I was 22 years old at the time.
M31N08,"At that time, I was instructed to go to the village of Yekantsi and, with the help of local patriots, destroy the bridge that was being used to transport weapons and ammunition for the Nazis."
M31N09,"At that time, each of us had an alias so that we would be as unrecognizable as possible, and Elias was my alias."
M31N10,"There, they met at night with several young and able men of the village who had the strength to work."
M31N11,He said Irene arrived at the village very early in the morning and came home to change her clothes so that men wouldn't look at her like a woman.
M31N12,"Although she restarted her former life, we never leave her alone."
M31N13,His view was that happiness lies in love.
M31S01,"Yes, Sandra, I heard all about this incident after the war ended."
M31W01,Has Beatrice attempted suicide?
M32A01,I have to inform Your Grace that it is not right for me to take my money from someone else and serve someone else.
M32F01,"As you command, well."
M32H01,"Don't hesitate, sir. We have orders from the lady of the house to be courteous and hospitable to those who enter this home."
M32H02,It becomes clear that I am no expense to you.
M32H03,Now this is a boss move.
M32N01,You yourself are a witness to how much I obey the lady's orders.
M32N02,Who are you looking for?
M32N03,"Well, sir, it turns out that you and I mutually belong to each other."
M32S01,I don’t know why the lady wants to dismiss me. I didn’t deserve this punishment. I always tried to make my services satisfactory to her.
M32S02,"Ma'am, it's difficult for me to speak; this misery has worn me down."
M32S03,"This betrayal was done to me by Mademoiselle Marton, but I wouldn't give you the letter."
M32S04,Her name is Elanti.
M32S05,"You know, Mr. Dranch is kneeling before you and requesting your permission to come to your service to settle the accounts and documents he collected for you. He is standing and waiting for your permission."
M32W01,Do you give me to them?
M33A01,Who is willing to take this shot?
M33A02,We must complete his work before Carlos reaches the empire.
M33N01,How many people are needed to take him from Vienna?
M34A01,Is this lack of understanding his fault?
M34A02,Not now and not ever again.
M34A03,"To be fair, be serious for a moment."
M34A04,They slapped me.
M34A05,I knock on the door with offerings.
M34A06,"No, dear fool, out of happiness."
M34A07,You broke me.
M34A08,We must fix the peak.
M34A09,Why didn't they inform me about him/her?
M34H01,She has no choice but to accept you.
M34H02,I have fallen in love with this painting.
M34H03,Quickly get dressed with that nice bag and shoes; it's their birthday today.
M34H04,You must like between
M34H05,I haven't broken any part of my body.
M34H06,I am embracing every new opportunity.
M34N01,My work is never hasty.
M34N02,Why don't you and your sister go to Varqa?
M34N03,"What is your occupation, Ms. Townsend?"
M34N04,My life and personality are not acceptable or tolerable for everyone.
M34S01,You can keep this notebook for yourself.
M34S02,I'm tormented by that moment.
M34S03,What are you? Why are you paying attention to yourself?
M34S04,"All the sacred ones swore to me, saying you came."
M34S05,"I spent all this time like a man, worked like a machine."
M35A01,"Yes, it has been twenty years."
M35N01,"Anyway, as far as I heard, he neither has financial needs nor any psychological issues to try to attract us."
M35W01,Is that it?
M36H01,I love Mary very much; I would do anything for her.
M36N01,I moved here from Chicago fifteen years ago.
M36N02,"First, you assess its impact on your mood, and second, you get used to it from now on."
M36N03,"You're an artist, whether with paint and brush or with a camera."
M36S01,I was in love for twelve years with a woman who had been ill since the time I met her.
M36S02,Love had brought both of us to the brink of restlessness and madness.
M36S03,"You have the right not to be forgotten, or we've had memorable times together."
M36S04,"Four years ago, he finally entered his father's business."
M36S05,Mother
M36S06,You went to the garden in the morning.
M36W01,"My God, an antique clock with a golden chain."
M37A01,"""Stop bothering me. Tell me where he is."""
M37N01,I thank them for their kindness and hospitality.
M37N02,"Even though we didn't have a prior acquaintance, Tahdeh and I became close very quickly."
M37N03,"When our group was caught off guard, we were only thinking about completing our mission."
M37N04,I told you that we have to save ourselves.
M37N05,I have to return to my hometown and find a job there.
M37N06,And Amin's trust had made you share a bit of your insistence with him.
M37N07,Are you sure that he is gone?
M37N08,Especially since I feel that my presence brings the memory of Tadar alive for you.
M37N09,Few people know anything about this man.
M37N10,Both of us are interested in Todo.
M37N11,Maybe you have lost your self-confidence.
M37N12,"He didn't explain much, but I understood this much: they found him in a corner after an air accident."
M37N13,"Except for you, no one was as close to them as I was."
M37N14,It seems that something upsetting has happened today.
M37N15,You are an understanding and intelligent girl.
M37N16,Sorry for doing this without your permission.
M37N17,So let's announce to everyone that we intend to get married.
M37S01,I don't want to impose ourselves on you.
M37S02,Sometimes I feel that I am responsible for you after you.
M37S03,I was hopeful from those days to see your day.
M38A01,"A world where terrifying shadows exist, there are black snakes there, but how long do you want to remain loyal to your imaginary world?"
M38A02,You must manage the factory affairs like before.
M38F01,"""I'm glad that this Twitter isn't just one person."""
M38N01,"Last night, he encountered a terrifying phantom, but tonight, an even more horrifying incident awaits him."
M38N02,"Sure! The translation is: ""Surely Odil will be terrified when he sees the snake."""
M38N03,"I take advantage of this opportunity, pick up the snake, and leave through another door."
M38N04,"I have sufficient skill in my work, but what matters to me is that my patient is in a vulnerable state and at that time, reaches out to me with complete fear and anxiety, because in this case, I can easily dominate the soul."
M38N05,I must behave in a way that Nasrat completely trusts me.
M38N06,She was sitting at the same table with the man who has recently been hired at the factory.
M38N07,"From what they said, I understood that Marianne and Odile guess that Marty might be in the office."
M38N08,"In fact, if you think about it, all the traits of Tahodar and Marty are the same."
M38N09,"Today, I am sending a few of my good agreeable friends to his house."
M38N10,It should be that everything is not under control.
M38N11,And not an ordinary person.
M38N12,It's near Egypt.
M38N13,Send someone in the middle to be the victim—what importance do you have?
M39A01,It's a lie that Mr. Remi made up to force them to get married.
M39H01,"That poor man would put on his outfit with joy and happiness, leave the society, and stroll in front of the Comédie-Française after the race until it was seven o'clock and you came there; neither cold nor heat would hinder his walk."
M39H02,He believes that there is not a single person in the entire world who deserves such happiness; his only wish is to see you.
M39N01,"Out of respect for you, I wanted to remove that painting from the room."
M39W01,"What is your husband saying, ma'am?"
M40A01,The dead must be a slave.
M40A02,"I'm suffocating too, get up."
M40A03,He just asked me who I am and what I'm doing here.
M40A04,I know this is where the door opens quickly.
M40A05,"Get up, at least eat something."
M40N01,I'm one of those people who really love the doorstep.
M40N02,I worked as a sailor on merchant ships for two years.
M40N03,I stopped working because of the monotony of life and the absence of events.
M40N04,"After a short while, I felt like having a drink."
M40N05,I decided to work on a whaling ship.
M40N06,How did I end up thinking about your bread?
M40N07,Because it is the first point in America where the sunrise begins.
M40N08,"When I arrived in the city of New Bedford, my financial situation was very bad, and I didn’t have much money."
M40N09,And it should be noted that small changes have been made to the story for broadcasting on the radio.
M40N10,And we arrived safely in Nantucket.
M40N11,"We hope that the story of Moby Dick will be well-received by you, dear listeners."
M40N12,I said that my name is Esmail.
M40N13,"I worked on commercial ships for two years, but since I was tired of that job, I left it and decided to work on a whaling ship."
M40N14,"On the way to the city of New Bedford, I stopped and went to a cheap inn to get a room."
M40N15,"But since the room was not empty, it was decided that I would share the room with a father-worshiping man who was a whale hunter."
M40N16,"But later I became friends with him, and he gave me half of his savings."
M40N17,The ship encountered a storm in the middle of the journey and a man fell overboard.
M40N18,He saved the man and repaired the ship's sail.
M40N19,"Since the day in the village was short and I thought its day would last until sunset, I decided to stroll around the city until sunset."
M40N20,I returned home at sunset.
M40N21,These strange men had gathered on a ship to create an even stranger tale.
M40N22,"Although it had been nearly a month since we set out, we still hadn't seen the captain."
M40N23,"Since it was night, we couldn't find the ship and had to fight both the waves and the boat sinking because it had holes."
M40N24,"Since our time is up, tomorrow I will tell you the rest of our story."
M40N25,"I traveled to Nantucket, which was a place for whaling ships, and there I met a pagan man named Queequeg, who was a strong and powerful man."
M40N26,"We were both hired on the ship ""Pequod,"" which was commanded by Captain Ahab."
M40N27,"The captain of this ship, named Ahab, had lost one of his legs in a battle with the white whale called Moby Dick."
M40N28,"And finally, we realized that Ahab is determined to find the white whale and hunt it down at any cost."
M40N29,And he had told the sailors that whoever showed him Moedek for the first time would receive a large gold coin as a reward.
M40N30,"After a long time of traveling, we finally encountered a pod of whales for the first time, and our boat pursued and injured one of them, but the whale capsized our boat and disappeared."
M40N31,Will Moby-Dick bring about new events or not?
M40N32,"But does he achieve his goal, which is to get the pesticide?"
M40N33,You put yourself in trouble with this action.
M40N34,Have you ever gone towards Hazma?
M40N35,"And he asked the ship carpenter, who also worked as a blacksmith, to make a new prosthetic leg for him from whale bone."
M40N36,"And every ship we came across, Ahab would ask them about a Moby Dick, and since they had no information, we would quickly move on."
M40N37,The clerics believed that this fountain belonged to Moby Dick.
M40N38,"After that, we sailed in the seas for several consecutive days."
M40N39,"I told you that because I was interested in the sea, I worked on trading ships for a while until I wanted to work on whaling ships."
M40N40,"So I went to New Bedford and stayed at an inexpensive inn with a savage cannibal and a skilled harpooner named Queequeg as my roommate, and soon became close friends with him."
M40N41,"He gave me half of his money to express friendship and intimacy. We also went to Nantucket, which was the center of whaling."
M40N42,"There, we were hired on the Pequod ship, but we did not see the ship's captain, who was named Ahab and had lost one of his legs to a whale."
M40N43,"After signing the contract, Bairamorda advised some of us not to travel on the Pequod ship."
M40N44,"He was saying nonsensical things, so we thought he was mad, but those very words made me doubt and hesitate, and I decided not to travel on the mentioned ship."
M40N45,"But very soon this thought was forgotten, and we prepared the travel gear."
M40N46,The second mate of the ship was neither cowardly nor brave-hearted.
M40N47,He continues to face danger with indifference and appeared to be a religious man.
M40N48,"And Maoune Thomeh's ship was Flask, who was short, stout, and a young red-faced man."
M40N49,"The third boat, commanded by the third officer, was a man named Addego, a giant black-skinned man."
M40N50,"The first deputy was a skilled spearman, and the second deputy, Taashtagu, was a tough and very wise man."
M40N51,"The story presented to you under the name Moby-Dick or The White Whale is one of the valuable and great works of Herman Melville, the great American writer, who was born in 1819 and passed away in 1891 at the age of 72."
M40N52,Herman Melville wrote this story in the thirty-second year of his life.
M40N53,And the importance of this book lies in the fact that the author has been able to skillfully illustrate human emotions and feelings.
M40N54,This author has also created other valuable works that have global significance.
M40S01,The captains would stand for hours on their ships and look at the sea.
M40S02,So I was looking for a cheap place to put the mannequin there.
M40S03,"Until tomorrow, when I will tell you the rest of my story, I leave you in God's care."
M41A01,"It’s not clear what’s happening with my success, and then you’re warning me out of fear."
M41A02,"It means ""milk."""
M41A03,"Yasi, one time you almost wanted to divorce me just because I wrote a phone number on the cover of the notebook; this notebook was your red line."
M41A04,"Yasi, please speak correctly about yourself."
M41A05,I and success are like two parallel lines that never meet.
M41A06,Did I want you to turn out this way?
M41H01,"Dear colleague, if you want the doctor's number, let me know. Is this what you're saying?"
M41H02,See how this Yasi shows you that she is a successful woman. Where in the world have you seen a successful woman at the peak of success alongside failures?
M41H03,"You see, why are you lying? Is there even a bit of truth in you? So, when then? Yasi, who came to the radio yesterday?"
M41H04,"""Yasi, schedule me one day to come visit your workplace."""
M41H05,You are the radio.
M41H06,The world needs both an urban planner and a writer for all places.
M41H07,"I have also decided to become a captain of a ship. Okay, okay, become a writer."
M41N01,I have a lack of understanding.
M41N02,"Okay, okay, what should I tell them now?"
M41W01,Naiman
M41W02,Vushdar?
M41W03,"Why did you end up like this, Yasi?"
M41W04,"My hand, what about yours?"
M41W05,Isn't this the same magazine you used to flip through thirty times a day from start to finish?
M41W06,Nothing.
M42A01,The man who is a foolish jerk.
M42A02,I'm with the one who gave permission for that boy to leave.
M42A03,Force him to carry it.
M42A04,"You can go, you rude donkey."
M42A05,Who had the heart to hurt them?
M42A06,I don't have a Shina pen.
M42A07,"Stop bothering me, tell me where he/she is."
M42A08,So I'll wait for him right here.
M42A09,It's not possible for him to take orders from anyone; he doesn't submit to anyone's words.
M42A10,"I'm sorry, but the text you've provided doesn't seem to be coherent in Persian. Could you please check for typographical errors or provide more context?"
M42A11,"If I were lying, how would I know about this garden, the walls, the entrances to the building, and the people?"
M42A12,But you don't see that the person can't stand straight.
M42A13,"If your intention with Shalazhan is to enjoy, instead of that, hit me."
M42N01,Isn't it more logical for us to wait until I clarify my real duty here?
M43A01,"I asked you, what did you have planned with your close friend?"
M43A02,What was its name?
M43A03,Where did this happen?
M43A04,What's the Tatar got to do with this?
M43A05,Where did the rabbi's son go?
M43A06,Were you with the deputy minister yesterday?
M43A07,I read two more pages.
M43A08,"You drink all night, but I still don’t understand what’s troubling you."
M43A09,"You need to understand that for us, Darvari is important in the first stage, and after that, to Viksantra and the others."
M43A10,Our friend is passionate about literature; this path shows them their destiny and morals.
M43A11,But we mean Daravaria.
M43A12,"""What is the use of the Abrebi language?"""
M43A13,"I said, let go of that."
M43A14,Do you think you can fool us and get away with it by going off on these tangents?
M43A15,I once told you to keep your words limited to your close circle.
M43A16,"Neither the elementary school nor their friendship with Oana, Zamfira, and the others is loathsome to me."
M43A17,"""The show? It's full of nonsense."""
M43A18,"How do you know Barzaro, my friend?"
M43H01,You're needlessly angry with him.
M43H02,"In this situation, Berze is innocent."
M43H03,"She was a remarkable woman because her height was two meters and forty-two centimeters, and she married a man from the province."
M43N01,Then we will arrest him.
M43N02,Guide the manager to the dining area.
M43N03,Farima's words were true.
M43N04,The cheetah cub fell into the water and never came out again.
M43N05,But the feeling of the subject and cinema is clear.
M43N06,"""With Siam Berouz is enough"""
M43W01,What happens? Why do you think it remains a secret?
M43W02,Are you cold?
M43W03,Because you?
M43W04,Police?
M43W05,Home
M43W06,"By the way, do you know Ohene?"
M43W07,Darwari wanted to become a pilot.
M43W08,I think it was a bit suspicious.
M44A01,Be quiet.
M44F01,"Sir, I think... honestly sir, I don't dare... I mean, I can't prove it."
M44H01,"By the way, I really like these games. Tell me more about them."
M44H02,We dive in the streams or in the River Thames.
M44H03,"We play all sorts of games in the water, each of us trying not to let the others keep us underwater. We listen to everything, dive underwater, and dive in."
M44H04,"We hit the chips during the day and read, then we play swimming in between, and we roll each other in the dirt and sand, and sometimes we bury each other under the sand."
M44H05,"If we know what a good flower it is, it is so sticky and good that we fall on the flowers and our hearts beat."
M44H06,"May God give you a very bad reward, gentlemen. Did you hear, Madam? The people and the audience disregarded my sacrifice."
M44H07,"Sir, may I request permission to leave?"
M44H08,Why are you good?
M44H09,"I don't have a maid or servant, sir."
M44N01,The truth is that I should never forget the hardships and failures of my life.
M44N02,"But in any case, this crook must be punished."
M44N03,I have made a plan that I think will be beneficial for both of us.
M44N04,"By the way, how is your father? Is he good with you?"
M44N05,They might ask you when the coronation will take place.
M44N06,How old are your sisters?
M44N07,"I also have a sister named Lady Elizabeth who is fourteen years old, and I have a cousin who is the same age as me; her name is Lady Jangari. She is beautiful, pleasant, and kind-hearted."
M44N08,"I have another sister whose name is Lady Mirie, but in my opinion, her appearance looks like yours."
M44N09,"Look, I don't intend to make fun of you. Try not to get upset either."
M44N10,"I want to order that maids, servants, clothes, and basically everything your sisters need be provided for them."
M44N11,My treasurer will arrange it.
M44N12,"First, you don't need to thank me because there's no need to thank."
M44N13,With a special politeness and courtesy that everyone speaks of favorably.
M44N14,Do you know Latin as well?
M44N15,"This task is a bit difficult at first, but it becomes easy later."
M44N16,"Of course, learning these two languages and all the other languages of the world, in the view of my sister Elizabeth and my cousin Lady Jane Grey, is as easy as grass growing."
M44N17,But forget about this matter for now.
M44N18,"This resemblance is such that if we were both naked, no one could tell which of us is the heir to the throne of England."
M44N19,"Your son is safe and sound, and he hasn't lost his mind. If you return me to Ghass, my father will immediately give you back everything."
M44N20,Even saved my throne from danger.
M44N21,I wanted to get to know you better. You are a brave and heroic man.
M44N22,You have been subjected to so much injustice and unfairness for no reason.
M44N23,Pastor Andrew taught me the writing of Khondaro from his own books.
M44N24,"Just a few words, strangers?"
M44N25,"I am writing a note in three languages: Latin, Greek, and English, and tomorrow morning you will take it to London and deliver it to my uncle, Lord Hertford. He recognizes my handwriting."
M44S01,"Dear lady, for the sake of God's satisfaction, have mercy on me. I am that same destitute person from the alley and Felcourt."
M44S02,"""Khoah keh aalam baroun sard konand, to mikoni."""
M44S03,"Sir, I am one of the most unfortunate and unlucky of your subjects. Sir, I don't want to die at this age."
M44S04,"O God, O Lord, does this mean I must remain in this golden cage forever?"
M44S05,I don't deserve all your kindness and benevolence.
M44W01,Who has been doing those tricks?
M44W02,Are you a king?
M44W03,My God
M45A01,How could Evan's father allow a fourteen-year-old girl to go alone with a few boys?
M45N01,Say everything you don't know about it.
M45N02,How did you recognize him/her?
M45N03,So his/her parents were simple people.
M45N04,"Well, what else was he/she doing?"
M45N05,Had you seen it up close?
M45W01,Your second?
M46A01,"What are you saying, General? We had a revolution so our people wouldn't be killed."
M46A02,"Then, with our own hands, let's shape a great revolution."
M46A03,Special aide and the sound of the general
M46A04,"Someone to whom I, myself, generously gave a general's rank has now imprisoned me."
M46A05,Go tell him I absolutely must see him.
M46A06,Isn't this subject simple?
M46N01,I have nothing with me except for this watch. Accept it as a gift from a child.
M46N02,"Bedeen as a general, as one of the people. He expects like the people that everything will be fixed soon."
M46N03,"Emiliano, I understand. Tell them to be sure that I will get their lands back."
M46N04,"Of course, it is not an easy task."
M46N05,"They must be returned according to the law, and we must ensure that no injustice occurs."
M46N06,"It has very fertile lands here, and there's plenty of water. I was informed that there is also a great wooden house there."
M46N07,"This place belongs to you, and no one is as deserving as you."
M46N08,"According to an old tradition that has been customary in our country, after wars that ended in victory, generals were always given appropriate rewards."
M46N09,He is against anything that opposes his beliefs.
M46N10,It seems the journey to the capital has tired you.
M46W01,What time is it?
M47A01,Why didn't you contact Mr. Rapid Napti Chad and tell him about this incident?
M47A02,"We don't need people here who are not responsible for their own actions, no matter what their circumstances are."
M47A03,"We don't want people who, when troubles arise for them due to their own negligence or mistakes, send for our office manager and criticize her actions."
M47A04,I had told you before. You should not involve personal feelings in doing your duties.
M47A05,"You, as a Muslim, understand that someone with an important job at this hotel cannot be allowed to behave the way Suria did."
M47A06,"He wanted to marry you, and you suggested temporary marriage, which was completely your right."
M47A07,He will return by himself.
M47A08,"Pavlov's house, some regulations cannot have exceptions."
M47A09,"But you don't run this hotel, right?"
M47A10,I have nothing to say.
M47A11,"Mr. Seryad's case was closed. Goodbye, Pawler Khan."
M47A12,You have put the hotel's administrative affairs in a poor condition.
M47A13,"Yes, I thought about the discussions I had with you all morning today, and I still believe that as soon as the series of papers reach you, you should take a look at them."
M47A14,I am sure the confidants agree that we should express our views without embellishment.
M47A15,"You weren't engaged to Seryan and, according to your own opinion, you don't have feelings for her. Therefore, there was no need to go see her."
M47A16,You should not suddenly quit your job just because I do not handle this situation the way you want.
M47A17,Did you ask them to fall in love with you?
M47A18,Another issue is that I heard Beatrice is used up.
